Company Name,Model Name,Price,Model Year,Location,Mileage,Engine Type,Engine Capacity,Color,Assembly,Body Type,Transmission Type,Registration Status
Suzuki,Mehran,700000,2016,Punjab,73000,Petrol,800,Grey,Local,Hatchback,Manual,Registered
Toyota,Corolla,2510000,2018,Punjab,46000,Petrol,1300,Black,Local,Sedan,Manual,Registered
Suzuki,Alto,1570000,2017,KPK,65000,Petrol,660,White,Imported,Hatchback,Automatic,Un-Registered
Honda,Civic,890000,2002,Punjab,120000,Petrol,1600,White,Local,Sedan,Automatic,Registered
Toyota,Corolla,880000,1997,Punjab,192000,Petrol,1300,Grey,Local,Sedan,Manual,Registered
Honda,City,1540000,2010,Islamabad,81321,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Suzuki,Alto,1350000,2019,Sindh,6000,Petrol,660,Grey,Local,Hatchback,Manual,Registered
Daihatsu,Move,1600000,2018,Punjab,110000,Petrol,660,Maroon,Imported,Hatchback,Automatic,Registered
Mercedes,Benz,2600000,2004,Punjab,200000,Petrol,1800,Black,Imported,Sedan,Automatic,Registered
Honda,Vezel,3850000,2015,Islamabad,17500,Petrol,1500,Black,Imported,Cross Over,Automatic,Un-Registered
Toyota,Corolla,1700000,2013,Punjab,187000,Petrol,1300,Assembly,Local,Sedan,Manual,Registered
Suzuki,Cultus,600000,2006,KPK,25000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Suzuki,Alto,610000,2005,Punjab,120000,Petrol,1000,Gold,Local,Hatchback,Manual,Registered
Honda,Civic,1275000,2006,Punjab,146000,Petrol,1800,Grey,Local,Sedan,Manual,Registered
Suzuki,Alto,1060000,2010,Sindh,73000,Petrol,660,Assembly,Imported,Hatchback,Automatic,Registered
Suzuki,Alto,700000,2010,Punjab,100014,Petrol,1000,White,Local,Hatchback,Manual,Registered
Suzuki,Wagon,1349000,2015,Islamabad,50000,Petrol,1000,Gold,Local,Hatchback,Manual,Registered
Daihatsu,Move,1425000,2013,Punjab,53000,Petrol,660,White,Imported,Hatchback,Automatic,Registered
Toyota,Corolla,1260000,2005,Punjab,147000,Petrol,1800,Gold,Local,Sedan,Manual,Registered
Nissan,Dayz,1325000,2018,Punjab,77000,Petrol,660,Grey,Imported,Hatchback,Automatic,Registered
Suzuki,Mehran,750000,2016,Punjab,126000,Petrol,800,White,Local,Hatchback,Manual,Registered
Toyota,Prado,10800000,2012,Islamabad,56000,Petrol,2700,Black,Imported,SUV,Automatic,Registered
Toyota,Corolla,3050000,2016,Islamabad,68000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Daihatsu,Mira,1550000,2014,Sindh,70000,Petrol,660,Black,Imported,Hatchback,Automatic,Registered
Toyota,Corolla,2650000,2017,Punjab,74000,Petrol,1600,White,Local,Sedan,Automatic,Registered
Honda,City,1770000,2013,Punjab,126000,Petrol,1500,White,Local,Sedan,Manual,Registered
Suzuki,Cultus,1650000,2017,Sindh,45000,Petrol,1000,Beige,Local,Hatchback,Manual,Registered
Suzuki,Alto,1275000,2013,Sindh,131000,Petrol,660,Blue,Imported,Hatchback,Automatic,Registered
Toyota,Land,13000000,2008,Sindh,100000,Petrol,4608,Black,Imported,SUV,Automatic,Registered
Toyota,Corolla,1570000,2010,Kashmir,220000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Toyota,Corolla,1200000,2006,KPK,150000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Suzuki,Cultus,960000,2013,Punjab,70000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Corolla,2400000,2016,Punjab,30980,Petrol,1300,Black,Local,Sedan,Automatic,Registered
Suzuki,Bolan,800000,2015,Punjab,64000,Petrol,800,Green,Local,Van,Manual,Registered
Daihatsu,Mira,1275000,2012,Punjab,35000,Petrol,660,Silver,Imported,Hatchback,Automatic,Registered
Honda,Civic,650000,1995,Sindh,100000,Petrol,1500,Black,Local,Sedan,Manual,Registered
Suzuki,Swift,1500000,2014,Islamabad,59000,Petrol,1300,Silver,Local,Hatchback,Manual,Registered
Suzuki,Mehran,730000,2013,Islamabad,84000,Petrol,800,White,Local,Hatchback,Manual,Registered
Suzuki,Mehran,410000,2009,Sindh,59027,Petrol,800,White,Local,Hatchback,Manual,Registered
Daihatsu,Terios,1850000,2008,Punjab,50000,Petrol,1500,Black,Imported,SUV,Manual,Registered
FAW,X-PV,985000,2018,Sindh,20000,Petrol,1000,White,Local,Mini Van,Manual,Registered
Suzuki,Mehran,540000,2010,Punjab,94500,Petrol,800,Grey,Local,Hatchback,Manual,Registered
Suzuki,Mehran,600000,2018,Punjab,53000,Petrol,800,Silver,Local,Hatchback,Manual,Registered
Suzuki,Mehran,895000,2016,Islamabad,56000,Petrol,800,Grey,Local,Hatchback,Manual,Registered
Toyota,Land,32500000,2016,Sindh,33000,Petrol,4608,White,Imported,SUV,Automatic,Un-Registered
Toyota,Aqua,2650000,2015,Sindh,37000,Petrol,1500,Black,Imported,Hatchback,Automatic,Registered
Toyota,Corolla,2600000,2017,Punjab,81745,Petrol,1300,Black,Local,Sedan,Automatic,Registered
Honda,N,1350000,2013,Punjab,91000,Petrol,660,White,Imported,Hatchback,Automatic,Registered
Honda,Civic,3150000,2017,Punjab,37500,Petrol,1800,Black,Local,Sedan,Automatic,Registered
Daihatsu,Mira,1120000,2011,Sindh,75100,Petrol,660,White,Imported,Hatchback,Automatic,Registered
Honda,Civic,3165000,2017,Punjab,50500,Petrol,1800,White,Local,Sedan,Automatic,Registered
Suzuki,Alto,665000,2006,Islamabad,99000,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Toyota,Passo,2250000,2016,Islamabad,23000,Petrol,1000,White,Imported,Hatchback,Automatic,Un-Registered
Suzuki,Khyber,430000,1996,Punjab,100000,Petrol,1000,Burgundy,Local,Hatchback,Manual,Registered
Toyota,Estima,7500000,2013,Punjab,145000,Petrol,2400,White,Imported,Mini Van,Automatic,Registered
Suzuki,Mehran,640000,2012,Punjab,65000,Petrol,800,Grey,Local,Hatchback,Manual,Registered
Toyota,Camry,6500000,2015,Punjab,76000,Petrol,2500,White,Imported,Sedan,Automatic,Registered
Daihatsu,Mira,1750000,2016,Islamabad,150000,Petrol,660,Beige,Imported,Hatchback,Automatic,Un-Registered
BMW,3,6800000,2014,Islamabad,76000,Petrol,1600,White,Imported,Sedan,Automatic,Registered
Suzuki,Alto,1400000,2014,Sindh,42000,Petrol,660,White,Imported,Hatchback,Automatic,Registered
Toyota,Vitz,2600000,2016,Sindh,65000,Petrol,1000,Grey,Imported,Hatchback,Automatic,Un-Registered
Toyota,Mark,2300000,2005,Sindh,60000,Petrol,2500,Burgundy,Imported,Sedan,Automatic,Registered
Toyota,Crown,3800000,2005,Sindh,132000,Petrol,3000,Silver,Imported,Sedan,Automatic,Registered
Honda,City,1785000,2014,Punjab,62000,Petrol,1300,Grey,Local,Sedan,Manual,Registered
Mitsubishi,Lancer,1285000,2006,Punjab,75000,Petrol,1600,Gold,Imported,Sedan,Automatic,Registered
Honda,Civic,1225000,2006,Punjab,100000,Petrol,1600,Grey,Local,Sedan,Automatic,Registered
Toyota,Corolla,2000000,2015,KPK,78000,Petrol,1300,White,Local,Sedan,Manual,Registered
Suzuki,Cultus,915000,2011,Punjab,123456,Petrol,1000,Grey,Local,Hatchback,Manual,Registered
Honda,City,1680000,2014,Sindh,96278,Petrol,1300,Black,Local,Sedan,Manual,Registered
Suzuki,Potohar,850000,2006,Punjab,70000,Petrol,1000,White,Local,SUV,Manual,Registered
Suzuki,Mehran,930000,2017,Punjab,35450,Petrol,800,Grey,Local,Hatchback,Manual,Registered
Honda,Civic,2400000,2015,Punjab,38000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Suzuki,Alto,950000,2006,KPK,178299,Petrol,660,White,Imported,Hatchback,Automatic,Registered
Honda,Civic,4050000,2019,KPK,12000,Petrol,1800,Silver,Local,Sedan,Automatic,Registered
Suzuki,Baleno,650000,2004,Punjab,150000,Petrol,1300,White,Local,Sedan,Manual,Registered
Toyota,Prius,2050000,2010,Punjab,121000,Petrol,1800,Silver,Imported,Sedan,Automatic,Registered
Toyota,Corolla,3350000,2019,Sindh,15000,Petrol,1600,White,Local,Sedan,Automatic,Registered
Honda,Vezel,4250000,2016,KPK,87000,Petrol,1500,Black,Imported,Cross Over,Automatic,Registered
Suzuki,Wagon,1275000,2016,Punjab,76800,Petrol,1000,Beige,Local,Hatchback,Manual,Registered
Suzuki,Cultus,560000,2007,Sindh,88000,Petrol,1000,Blue,Local,Hatchback,Manual,Registered
Suzuki,Bolan,790000,2011,KPK,63000,Petrol,800,White,Local,Mini Van,Manual,Registered
Suzuki,Wagon,1300000,2016,Punjab,44000,Petrol,1000,Gold,Local,Hatchback,Manual,Registered
Honda,N,1675000,2016,Punjab,35000,Petrol,660,White,Imported,Hatchback,Automatic,Un-Registered
Honda,City,2290000,2018,Punjab,46000,Petrol,1300,Grey,Local,Sedan,Manual,Registered
Honda,Civic,1550000,2009,Punjab,109000,Petrol,1800,Beige,Local,Sedan,Automatic,Registered
Toyota,Corolla,750000,1995,KPK,200000,Petrol,1300,White,Local,Sedan,Manual,Registered
Mitsubishi,Lancer,925000,2005,Punjab,150875,Petrol,1300,Blue,Imported,Sedan,Automatic,Registered
Suzuki,Alto,930000,2009,Islamabad,110000,Petrol,660,Green,Imported,Hatchback,Automatic,Registered
Suzuki,Swift,1400000,2014,KPK,112000,Petrol,1300,White,Local,Hatchback,Manual,Registered
Toyota,Corolla,1350000,2008,Islamabad,406000,Petrol,1300,White,Local,Sedan,Manual,Registered
Suzuki,Mehran,745000,2014,Punjab,80000,Petrol,800,Green,Local,Hatchback,Manual,Registered
Honda,Civic,2130000,2013,Punjab,127000,Petrol,1800,Black,Local,Sedan,Manual,Registered
Honda,Civic,2400000,2014,Punjab,74000,Petrol,1800,Black,Local,Sedan,Automatic,Registered
Daihatsu,Hijet,1450000,2014,Sindh,83000,Petrol,660,Silver,Imported,Mini Van,Automatic,Registered
Suzuki,Wagon,1600000,2019,Punjab,35000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Suzuki,Wagon,1700000,2016,Punjab,56000,Petrol,660,White,Imported,Hatchback,Automatic,Un-Registered
Honda,Civic,550000,1998,Sindh,230000,Petrol,1600,Silver,Local,Sedan,Manual,Registered
Suzuki,Mehran,600000,2009,Islamabad,98000,Petrol,800,Grey,Local,Hatchback,Manual,Registered
FAW,X-PV,1250000,2018,Islamabad,3500,Petrol,1000,White,Local,Mini Van,Manual,Registered
Toyota,Corolla,1735000,2011,Punjab,132500,Petrol,1600,Gold,Local,Sedan,Manual,Registered
Toyota,Corolla,2200000,2016,Islamabad,62000,Petrol,1300,White,Local,Sedan,Manual,Registered
Nissan,Sunny,1020000,2005,Punjab,112000,Petrol,1300,Black,Imported,Sedan,Manual,Registered
Honda,Civic,1075000,2004,Punjab,141000,Petrol,1500,Black,Local,Sedan,Manual,Registered
Suzuki,Alto,560000,2010,KPK,155532,Petrol,1000,White,Local,Hatchback,Manual,Registered
Suzuki,Mehran,395000,2003,Islamabad,68000,Petrol,800,White,Local,Hatchback,Manual,Registered
Toyota,Corolla,2025000,2014,Islamabad,120000,Petrol,1600,Burgundy,Local,Sedan,Automatic,Registered
Toyota,Corolla,1425000,2011,Punjab,300000,Petrol,1300,Green,Local,Sedan,Manual,Registered
Honda,Civic,1750000,2011,Punjab,88000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Toyota,Corolla,650000,1990,Punjab,120000,Petrol,1500,Blue,Local,Sedan,Manual,Registered
Honda,City,985000,2006,Punjab,134500,Petrol,1300,Red,Local,Sedan,Manual,Registered
Suzuki,Mehran,540000,2011,Islamabad,50000,Petrol,800,White,Local,Hatchback,Manual,Registered
Suzuki,Wagon,1520000,2019,Islamabad,46000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Honda,City,1900000,2017,Punjab,80000,Petrol,1500,White,Local,Sedan,Manual,Registered
Toyota,Corolla,3290000,2018,Punjab,26800,Petrol,1800,White,Local,Sedan,Automatic,Registered
Toyota,Corolla,2400000,2016,Islamabad,60000,Petrol,1800,Black,Local,Sedan,Automatic,Registered
Suzuki,Cultus,825000,2011,Sindh,98000,Petrol,1000,Assembly,Local,Hatchback,Manual,Registered
Toyota,Prado,13000000,2013,Punjab,75000,Petrol,4000,White,Imported,SUV,Automatic,Registered
Honda,City,650000,2001,Sindh,250000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Suzuki,Mehran,730000,2017,Sindh,71000,Petrol,800,White,Local,Hatchback,Manual,Registered
Suzuki,Mehran,485000,2011,Islamabad,130000,Petrol,800,Grey,Local,Hatchback,Manual,Registered
Nissan,Dayz,1690000,2017,Punjab,29000,Petrol,660,Silver,Imported,Hatchback,Automatic,Un-Registered
Toyota,Corolla,1600000,2010,Punjab,60000,Petrol,1300,Black,Local,Sedan,Manual,Registered
Suzuki,Cultus,1250000,2018,Punjab,51000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Daihatsu,Cuore,435000,2004,Sindh,150000,Petrol,800,Blue,Local,Hatchback,Manual,Registered
Toyota,Corolla,2740000,2017,KPK,41000,Petrol,1300,White,Local,Sedan,Automatic,Registered
Toyota,Corolla,1900000,2013,Islamabad,109000,Petrol,1300,Grey,Local,Sedan,Manual,Registered
Suzuki,Bolan,1000000,2019,KPK,4100,Petrol,800,White,Local,Van,Manual,Registered
Suzuki,Mehran,1070000,2018,KPK,9500,Petrol,800,White,Local,Hatchback,Manual,Registered
Toyota,Corolla,2200000,2015,Punjab,122222,Petrol,1300,Black,Local,Sedan,Automatic,Registered
Suzuki,Wagon,1160000,2015,Sindh,61500,Petrol,1000,White,Local,Hatchback,Manual,Registered
Suzuki,Cultus,680000,2006,Islamabad,122745,Petrol,1000,Maroon,Local,Hatchback,Manual,Registered
Honda,City,1550000,2013,Sindh,58700,Petrol,1300,Gold,Local,Sedan,Manual,Registered
Toyota,Crown,1950000,2002,Islamabad,100000,Petrol,2000,White,Imported,Sedan,Automatic,Registered
Suzuki,Mehran,625000,2012,Islamabad,70000,Petrol,800,White,Local,Hatchback,Manual,Registered
Honda,Civic,780000,2000,KPK,100000,Petrol,1500,White,Local,Sedan,Automatic,Registered
Suzuki,Wagon,1400000,2017,Punjab,65000,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Suzuki,Alto,625000,2006,KPK,120000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Daihatsu,Mira,1350000,2013,Punjab,140000,Petrol,660,Blue,Imported,Hatchback,Automatic,Registered
Honda,Civic,1050000,2005,Punjab,100000,Petrol,1500,Silver,Local,Sedan,Manual,Registered
Suzuki,Alto,1250000,2019,Punjab,9500,Petrol,660,Maroon,Local,Hatchback,Manual,Registered
Daihatsu,Cuore,540000,2007,Sindh,54000,Petrol,800,Green,Local,Hatchback,Manual,Registered
Toyota,Corolla,1600000,2001,KPK,120000,Petrol,1500,White,Local,Sedan,Automatic,Registered
Suzuki,Mehran,630000,2014,Punjab,72000,Petrol,800,Blue,Local,Hatchback,Manual,Registered
Suzuki,Alto,425000,2008,Sindh,120000,Petrol,1000,Gold,Local,Hatchback,Manual,Registered
Daihatsu,Mira,1675000,2015,Punjab,75000,Petrol,660,Black,Imported,Hatchback,Automatic,Registered
Honda,Civic,3300000,2017,Punjab,80000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Toyota,Corolla,1450000,2011,Sindh,90000,Petrol,1300,Grey,Local,Sedan,Manual,Registered
Honda,Civic,700000,2000,Sindh,150000,Petrol,1600,Blue,Local,Sedan,Manual,Registered
Toyota,Vitz,2295000,2015,Punjab,24000,Petrol,1000,Silver,Imported,Hatchback,Automatic,Un-Registered
Honda,Civic,2350000,2013,Punjab,120000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Daihatsu,Cuore,620000,2007,Sindh,100000,Petrol,800,Turquoise,Local,Hatchback,Manual,Registered
Suzuki,Wagon,1700000,2015,Punjab,120000,Petrol,660,White,Imported,Hatchback,Automatic,Un-Registered
Toyota,Vitz,1340000,2010,Sindh,90000,Petrol,1000,Unlisted,Imported,Hatchback,Automatic,Registered
Suzuki,Wagon,750000,2019,Punjab,20000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Suzuki,Mehran,885000,2016,KPK,21000,Petrol,800,Burgundy,Local,Hatchback,Manual,Registered
Suzuki,Alto,1600000,2019,Sindh,2750,Petrol,660,Silver,Local,Hatchback,Automatic,Registered
Suzuki,Swift,1285000,2012,Punjab,78000,Petrol,1300,Grey,Local,Hatchback,Manual,Registered
Toyota,Vitz,1530000,2012,Sindh,79000,Petrol,1000,Pink,Imported,Hatchback,Automatic,Registered
Toyota,Corolla,2400000,2018,Punjab,42000,Petrol,1300,Black,Local,Sedan,Manual,Registered
Toyota,Corolla,3540000,2018,Punjab,35000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Honda,Civic,990000,2004,Punjab,150000,Petrol,1500,Silver,Local,Sedan,Manual,Registered
Toyota,Prius,2475000,2012,Islamabad,200000,Petrol,1800,Black,Imported,Sedan,Automatic,Registered
Toyota,Corolla,3075000,2018,Punjab,45000,Petrol,1600,White,Local,Sedan,Automatic,Registered
Toyota,Prius,2225000,2014,Punjab,110000,Petrol,1800,Black,Imported,Sedan,Automatic,Registered
Toyota,Passo,2250000,2016,Punjab,31070,Petrol,1000,Green,Imported,Hatchback,Automatic,Un-Registered
Honda,City,1750000,2013,Punjab,31000,Petrol,1300,Black,Local,Sedan,Manual,Registered
Honda,Civic,1475000,2008,Punjab,99000,Petrol,1800,Grey,Local,Sedan,Automatic,Registered
Suzuki,Mehran,780000,2017,Sindh,37000,Petrol,800,Beige,Local,Hatchback,Manual,Registered
Toyota,Corolla,2000000,2015,Punjab,72000,Petrol,1300,Black,Local,Sedan,Manual,Registered
Suzuki,Swift,1350000,2018,Punjab,80000,Petrol,1300,Grey,Local,Hatchback,Automatic,Registered
Suzuki,Cultus,975000,2015,Islamabad,50000,Petrol,1000,Grey,Local,Hatchback,Manual,Registered
Suzuki,Wagon,1550000,2019,Punjab,45000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Prius,3150000,2015,Sindh,65400,Petrol,1800,Silver,Imported,Sedan,Automatic,Registered
Suzuki,Kei,850000,2004,Punjab,125000,Petrol,660,White,Local,Hatchback,Manual,Registered
Honda,Civic,2910000,2016,Punjab,50000,Petrol,1800,Silver,Local,Sedan,Automatic,Registered
Daihatsu,Mira,1300000,2012,Punjab,84000,Petrol,660,White,Imported,Hatchback,Automatic,Registered
Honda,Civic,2300000,2013,Punjab,57000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Toyota,Corolla,1750000,2013,Islamabad,108000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Suzuki,Mehran,600000,2012,Punjab,88000,Petrol,800,White,Local,Hatchback,Manual,Registered
Suzuki,Cultus,1170000,2015,Islamabad,100000,Petrol,1000,Grey,Local,Hatchback,Manual,Registered
Toyota,Corolla,1725000,2013,Islamabad,90000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Suzuki,Mehran,830000,2016,Punjab,54000,Petrol,800,Beige,Local,Hatchback,Manual,Registered
Mercedes,Benz,7800000,2006,Islamabad,108888,Petrol,3500,White,Imported,Sedan,Automatic,Registered
Toyota,Prius,2225000,2011,Punjab,88000,Petrol,1800,Black,Imported,Sedan,Automatic,Registered
Honda,City,1350000,2009,Punjab,166000,Petrol,1300,Black,Local,Sedan,Manual,Registered
Suzuki,Mehran,400000,2001,Islamabad,80000,Petrol,800,Silver,Local,Hatchback,Manual,Registered
Toyota,Corolla,1825000,2014,Punjab,65000,Petrol,1300,White,Local,Sedan,Manual,Registered
Suzuki,Mehran,845000,2018,Punjab,20000,Petrol,800,Grey,Local,Hatchback,Manual,Registered
Honda,City,1790000,2013,Punjab,73000,Petrol,1300,White,Local,Sedan,Manual,Registered
Suzuki,Mehran,360000,2003,KPK,99990,Petrol,800,Silver,Local,Hatchback,Manual,Registered
Toyota,Corolla,1230000,2009,Punjab,194000,Petrol,1300,Black,Local,Sedan,Manual,Registered
FAW,X-PV,875000,2017,Sindh,62000,Petrol,1000,Silver,Local,Mini Van,Manual,Registered
Suzuki,Cultus,1095000,2014,Punjab,79000,Petrol,1000,Grey,Local,Hatchback,Manual,Registered
Honda,Civic,3600000,2018,Sindh,38000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Honda,Civic,950000,2005,Sindh,110000,Petrol,1500,Grey,Local,Sedan,Manual,Registered
Suzuki,Margalla,340000,1994,Sindh,200000,Petrol,1300,Green,Local,Sedan,Manual,Registered
Toyota,Corolla,3600000,2018,Islamabad,24000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Toyota,Vitz,2285000,2016,Punjab,68152,Petrol,1000,White,Imported,Hatchback,Automatic,Un-Registered
Suzuki,Liana,900000,2007,KPK,120000,Petrol,1600,White,Local,Sedan,Automatic,Registered
Suzuki,Cultus,975000,2012,Islamabad,90000,Petrol,1000,Navy,Local,Hatchback,Manual,Registered
Toyota,Vitz,1225000,2007,Punjab,100000,Petrol,1000,White,Imported,Hatchback,Automatic,Registered
Toyota,Passo,1400000,2011,Sindh,100000,Petrol,1000,Brown,Imported,Hatchback,Automatic,Registered
Suzuki,Swift,1500000,2013,Punjab,28000,Petrol,1300,Silver,Local,Hatchback,Manual,Registered
Suzuki,Mehran,450000,2007,Punjab,75000,Petrol,800,Blue,Local,Hatchback,Manual,Registered
Honda,Grace,3300000,2015,Sindh,89000,Hybrid,1500,White,Imported,Sedan,Automatic,Registered
Honda,Civic,3175000,2016,Islamabad,68600,Petrol,1800,White,Local,Sedan,Automatic,Registered
Suzuki,Cultus,1000000,2013,Punjab,69000,Petrol,1000,Green,Local,Hatchback,Manual,Registered
Suzuki,Mehran,495000,2004,Punjab,123456,Petrol,800,White,Local,Hatchback,Manual,Registered
Toyota,Corolla,4100000,2017,Punjab,53000,Hybrid,1500,Black,Imported,Sedan,Automatic,Un-Registered
Suzuki,Cultus,650000,2008,Sindh,50000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Corolla,2280000,2014,Islamabad,105000,Petrol,1300,Black,Local,Sedan,Automatic,Registered
Toyota,Corolla,2300000,2015,Punjab,131000,Petrol,1300,White,Local,Sedan,Automatic,Registered
Suzuki,Mehran,435000,2009,Punjab,47000,Petrol,800,Silver,Local,Hatchback,Manual,Registered
Suzuki,Baleno,598000,1999,Punjab,95000,Petrol,1300,Blue,Local,Sedan,Manual,Registered
Toyota,Aqua,3200000,2016,Punjab,15000,Petrol,1500,Blue,Imported,Hatchback,Automatic,Un-Registered
Suzuki,Mehran,320000,2000,KPK,178500,Petrol,800,White,Local,Hatchback,Manual,Registered
Honda,City,1910000,2016,Punjab,80000,Petrol,1300,Grey,Local,Sedan,Manual,Registered
Daihatsu,Mira,1495000,2016,Punjab,39000,Petrol,660,White,Imported,Hatchback,Automatic,Registered
Toyota,Corolla,1050000,2004,Punjab,250000,Petrol,1600,Silver,Local,Sedan,Manual,Registered
Honda,Vezel,3600000,2014,Islamabad,75000,Hybrid,1500,Black,Imported,Cross Over,Automatic,Registered
Toyota,Corolla,2950000,2018,Punjab,31000,Petrol,1300,White,Local,Sedan,Automatic,Registered
Toyota,Corolla,2000000,2017,Sindh,29000,Petrol,1300,White,Local,Sedan,Manual,Registered
Honda,City,2250000,2018,Punjab,27000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Honda,Civic,1310000,2007,Punjab,142000,Petrol,1800,Black,Local,Sedan,Automatic,Registered
Suzuki,Wagon,1370000,2016,KPK,108000,Petrol,1000,Gold,Local,Hatchback,Manual,Registered
Toyota,Corolla,3850000,2019,KPK,14500,Petrol,1800,Silver,Local,Sedan,Automatic,Registered
Suzuki,Cultus,645000,2006,Punjab,120000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Suzuki,Alto,1280000,2014,Sindh,67500,Petrol,660,Assembly,Imported,Hatchback,Automatic,Registered
Toyota,Corolla,2930000,2019,Punjab,28500,Petrol,1300,Grey,Local,Sedan,Automatic,Registered
